,Customer ID,Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,Longitude,Latitude,CLTV (Predicted Thou. IDR),cluster
177,177,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.415,Yes,106.816666,-6.2,4622.8,Short-term Customers with Low Consumption Levels
178,178,4,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,111.735,Yes,106.816666,-6.2,7332,Short-term Customers with High Consumption Levels
179,179,3,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,58.955,Yes,106.816666,-6.2,3185,Short-term Customers with Low Consumption Levels
180,180,33,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,122.85,Yes,106.816666,-6.2,5632.9,Short-term Customers with High Consumption Levels
181,181,30,Jakarta,High End,Yes,Yes,Yes,No,No,No,Credit,119.21,Yes,106.816666,-6.2,3226.6,Short-term Customers with High Consumption Levels
182,182,45,Jakarta,High End,No,No,Yes,Yes,No,No,Pulsa,113.425,Yes,106.816666,-6.2,6849.7,Long-term Customers with High Consumption Levels
183,183,10,Jakarta,High End,Yes,No,No,No,Yes,Yes,Pulsa,128.115,Yes,106.816666,-6.2,4755.4,Short-term Customers with High Consumption Levels
184,184,20,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,128.115,Yes,106.816666,-6.2,7077.2,Short-term Customers with High Consumption Levels
185,185,15,Jakarta,High End,No,Yes,No,No,No,Yes,Debit,111.67,Yes,106.816666,-6.2,4652.7,Short-term Customers with High Consumption Levels
186,186,22,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,116.025,Yes,106.816666,-6.2,4109.3,Short-term Customers with High Consumption Levels
187,187,3,Jakarta,High End,No,No,No,No,No,No,Pulsa,91.39,Yes,106.816666,-6.2,3949.4,Short-term Customers with High Consumption Levels
188,188,15,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,121.355,Yes,106.816666,-6.2,6843.2,Short-term Customers with High Consumption Levels
189,189,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.87,Yes,106.816666,-6.2,5522.4,Short-term Customers with Low Consumption Levels
190,190,5,Jakarta,High End,Yes,No,Yes,No,No,Yes,Digital Wallet,115.57,Yes,106.816666,-6.2,5662.8,Short-term Customers with High Consumption Levels
191,191,33,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,124.54,Yes,106.816666,-6.2,5409.3,Short-term Customers with High Consumption Levels
192,192,2,Jakarta,High End,No,Yes,No,No,No,No,Pulsa,106.6,Yes,106.816666,-6.2,3966.3,Short-term Customers with High Consumption Levels
193,193,2,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,58.955,Yes,106.816666,-6.2,4521.4,Short-term Customers with Low Consumption Levels
194,194,1,Jakarta,Mid End,No,No,No,Yes,No,No,Pulsa,67.86,Yes,106.816666,-6.2,5379.4,Short-term Customers with Low Consumption Levels
195,195,46,Jakarta,High End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,143,Yes,106.816666,-6.2,3123.9,Long-term Customers with High Consumption Levels
196,196,62,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,125.775,Yes,106.816666,-6.2,6520.8,Long-term Customers with High Consumption Levels
197,197,10,Jakarta,High End,No,No,No,Yes,Yes,Yes,Pulsa,128.05,Yes,106.816666,-6.2,6739.2,Short-term Customers with High Consumption Levels
198,198,6,Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,110.955,Yes,106.816666,-6.2,6102.2,Short-term Customers with High Consumption Levels
199,199,40,Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,131.69,Yes,106.816666,-6.2,3348.8,Long-term Customers with High Consumption Levels
200,200,1,Jakarta,High End,No,No,No,No,No,No,Pulsa,90.415,Yes,106.816666,-6.2,3954.6,Short-term Customers with High Consumption Levels
201,201,58,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Debit,134.225,Yes,106.816666,-6.2,7936.5,Long-term Customers with High Consumption Levels
202,202,70,Jakarta,High End,Yes,No,No,Yes,Yes,Yes,Credit,135.2,Yes,106.816666,-6.2,5907.2,Long-term Customers with High Consumption Levels
203,203,2,Jakarta,High End,No,No,Yes,No,No,Yes,Digital Wallet,112.06,Yes,106.816666,-6.2,3859.7,Short-term Customers with High Consumption Levels
204,204,21,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,144.56,Yes,106.816666,-6.2,5359.9,Short-term Customers with High Consumption Levels
205,205,16,Jakarta,High End,No,Yes,Yes,No,Yes,No,Credit,116.285,Yes,106.816666,-6.2,4804.8,Short-term Customers with High Consumption Levels
206,206,7,Jakarta,High End,No,No,No,No,Yes,Yes,Debit,124.28,Yes,106.816666,-6.2,4244.5,Short-term Customers with High Consumption Levels
207,207,60,Jakarta,High End,No,Yes,Yes,No,Yes,No,Pulsa,118.235,Yes,106.816666,-6.2,5344.3,Long-term Customers with High Consumption Levels
208,208,50,Jakarta,High End,Yes,Yes,No,Yes,Yes,Yes,Pulsa,141.115,Yes,106.816666,-6.2,5556.2,Long-term Customers with High Consumption Levels
209,209,4,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,102.505,Yes,106.816666,-6.2,6891.3,Short-term Customers with High Consumption Levels
210,210,1,Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,57.72,Yes,106.816666,-6.2,4578.6,Short-term Customers with Low Consumption Levels
211,211,55,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,130,Yes,106.816666,-6.2,7382.7,Long-term Customers with High Consumption Levels
212,212,12,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.74,Yes,106.816666,-6.2,3448.9,Short-term Customers with Low Consumption Levels
213,213,1,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,116.87,Yes,106.816666,-6.2,7736.3,Short-term Customers with High Consumption Levels
214,214,62,Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,130.195,Yes,106.816666,-6.2,7280,Long-term Customers with High Consumption Levels
215,215,1,Jakarta,Mid End,No,Yes,No,No,No,No,Pulsa,66.04,Yes,106.816666,-6.2,4833.4,Short-term Customers with Low Consumption Levels
216,216,20,Jakarta,High End,No,Yes,No,No,No,No,Pulsa,95.745,Yes,106.816666,-6.2,7603.7,Short-term Customers with High Consumption Levels
217,217,3,Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,123.63,Yes,106.816666,-6.2,7619.3,Short-term Customers with High Consumption Levels
218,218,22,Jakarta,High End,No,No,No,No,Yes,Yes,Credit,123.045,Yes,106.816666,-6.2,4764.5,Short-term Customers with High Consumption Levels
219,219,4,Jakarta,High End,No,No,Yes,Yes,No,No,Digital Wallet,104.78,Yes,106.816666,-6.2,4004,Short-term Customers with High Consumption Levels
220,220,59,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,111.215,Yes,106.816666,-6.2,8195.2,Long-term Customers with High Consumption Levels
221,221,60,Bandung,Mid End,No,Yes,No,No,Yes,Yes,Pulsa,66.04,Yes,107.60981,-6.914744,6423.3,Long-term Customers with Low Consumption Levels
222,222,15,Bandung,High End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,136.63,Yes,107.60981,-6.914744,2758.6,Short-term Customers with High Consumption Levels
223,223,10,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Pulsa,143.13,Yes,107.60981,-6.914744,7543.9,Short-term Customers with High Consumption Levels
224,224,6,Bandung,High End,No,No,Yes,No,No,Yes,Pulsa,109.07,Yes,107.60981,-6.914744,5150.6,Short-term Customers with High Consumption Levels
225,225,63,Bandung,High End,Yes,Yes,Yes,No,Yes,No,Pulsa,130.715,Yes,107.60981,-6.914744,7036.9,Long-term Customers with High Consumption Levels
226,226,50,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Debit,135.005,Yes,107.60981,-6.914744,7555.6,Long-term Customers with High Consumption Levels
227,227,1,Bandung,Mid End,No,No,No,No,No,No,Pulsa,31.98,Yes,107.60981,-6.914744,7498.4,Short-term Customers with Low Consumption Levels
228,228,12,Bandung,High End,Yes,No,No,Yes,Yes,Yes,Debit,128.57,Yes,107.60981,-6.914744,7226.7,Short-term Customers with High Consumption Levels
229,229,9,Bandung,High End,No,No,Yes,No,Yes,Yes,Credit,127.79,Yes,107.60981,-6.914744,3840.2,Short-term Customers with High Consumption Levels
230,230,17,Bandung,High End,Yes,No,No,No,Yes,Yes,Pulsa,122.005,Yes,107.60981,-6.914744,6422,Short-term Customers with High Consumption Levels
231,231,9,Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,130.65,Yes,107.60981,-6.914744,5249.4,Short-term Customers with High Consumption Levels
232,232,10,Bandung,High End,No,Yes,No,No,No,No,Pulsa,94.705,Yes,107.60981,-6.914744,4145.7,Short-term Customers with High Consumption Levels
233,233,1,Bandung,High End,No,No,No,No,No,No,Pulsa,95.615,Yes,107.60981,-6.914744,5679.7,Short-term Customers with High Consumption Levels
234,234,3,Bandung,High End,No,Yes,No,No,No,No,Pulsa,103.22,Yes,107.60981,-6.914744,4551.3,Short-term Customers with High Consumption Levels
235,235,13,Bandung,High End,No,Yes,Yes,No,No,No,Pulsa,105.495,Yes,107.60981,-6.914744,6247.8,Short-term Customers with High Consumption Levels
236,236,4,Bandung,High End,No,No,No,No,No,Yes,Pulsa,109.98,Yes,107.60981,-6.914744,3207.1,Short-term Customers with High Consumption Levels
237,237,6,Bandung,High End,Yes,No,No,No,No,No,Pulsa,102.765,Yes,107.60981,-6.914744,4241.9,Short-term Customers with High Consumption Levels
238,238,3,Bandung,High End,No,No,No,No,No,No,Debit,96.72,Yes,107.60981,-6.914744,2670.2,Short-term Customers with High Consumption Levels
239,239,35,Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,128.765,Yes,107.60981,-6.914744,2696.2,Long-term Customers with High Consumption Levels
240,240,2,Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,58.435,Yes,107.60981,-6.914744,7670,Short-term Customers with Low Consumption Levels
241,241,1,Bandung,Mid End,No,No,No,No,No,No,Credit,58.11,Yes,107.60981,-6.914744,4810,Short-term Customers with Low Consumption Levels
242,242,1,Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,59.41,Yes,107.60981,-6.914744,4642.3,Short-term Customers with Low Consumption Levels
243,243,8,Bandung,High End,Yes,No,No,Yes,Yes,Yes,Credit,130.39,Yes,107.60981,-6.914744,6609.2,Short-term Customers with High Consumption Levels
244,244,7,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25.025,Yes,107.60981,-6.914744,5835.7,Short-term Customers with Low Consumption Levels
245,245,2,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,124.8,Yes,107.60981,-6.914744,4408.3,Short-term Customers with High Consumption Levels
246,246,1,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,117.715,Yes,107.60981,-6.914744,3415.1,Short-term Customers with High Consumption Levels
247,247,44,Bandung,Mid End,No,Yes,No,No,No,No,Pulsa,39.455,Yes,107.60981,-6.914744,6277.7,Long-term Customers with Low Consumption Levels
248,248,71,Bandung,High End,Yes,No,Yes,Yes,Yes,Yes,Pulsa,140.465,Yes,107.60981,-6.914744,6760,Long-term Customers with High Consumption Levels
249,249,1,Bandung,High End,No,No,No,No,No,No,Pulsa,90.87,Yes,107.60981,-6.914744,6977.1,Short-term Customers with High Consumption Levels
250,250,62,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,134.875,Yes,107.60981,-6.914744,6567.6,Long-term Customers with High Consumption Levels
251,251,1,Bandung,High End,No,No,No,No,No,Yes,Pulsa,112.58,Yes,107.60981,-6.914744,6796.4,Short-term Customers with High Consumption Levels
252,252,33,Bandung,High End,No,Yes,No,No,No,No,Debit,104.78,Yes,107.60981,-6.914744,4681.3,Short-term Customers with High Consumption Levels
253,253,35,Bandung,High End,No,Yes,No,Yes,No,No,Credit,110.89,Yes,107.60981,-6.914744,3191.5,Short-term Customers with High Consumption Levels
254,254,34,Bandung,High End,No,No,No,No,No,No,Credit,91,Yes,107.60981,-6.914744,3013.4,Short-term Customers with High Consumption Levels
255,255,4,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,122.59,Yes,107.60981,-6.914744,7044.7,Short-term Customers with High Consumption Levels
256,256,7,Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,123.955,Yes,107.60981,-6.914744,4000.1,Short-term Customers with High Consumption Levels
257,257,27,Bandung,High End,No,No,No,No,No,No,Pulsa,98.15,Yes,107.60981,-6.914744,3090.1,Short-term Customers with High Consumption Levels
258,258,18,Bandung,High End,No,No,No,Yes,No,Yes,Pulsa,117.13,Yes,107.60981,-6.914744,5538,Short-term Customers with High Consumption Levels
259,259,2,Bandung,High End,No,No,No,No,No,No,Pulsa,89.635,Yes,107.60981,-6.914744,6792.5,Short-term Customers with High Consumption Levels
260,260,32,Bandung,High End,Yes,No,No,No,Yes,Yes,Credit,129.415,Yes,107.60981,-6.914744,6533.8,Short-term Customers with High Consumption Levels
261,261,18,Bandung,Mid End,No,No,Yes,No,No,Yes,Pulsa,74.685,Yes,107.60981,-6.914744,3885.7,Short-term Customers with High Consumption Levels
262,262,12,Bandung,Mid End,No,No,No,No,No,Yes,Credit,69.745,Yes,107.60981,-6.914744,3373.5,Short-term Customers with Low Consumption Levels
263,263,8,Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,130.78,Yes,107.60981,-6.914744,7677.8,Short-term Customers with High Consumption Levels
264,264,26,Bandung,High End,No,No,No,No,Yes,No,Pulsa,108.875,Yes,107.60981,-6.914744,3125.2,Short-term Customers with High Consumption Levels
265,265,3,Bandung,High End,Yes,No,No,Yes,Yes,No,Digital Wallet,114.79,Yes,107.60981,-6.914744,5831.8,Short-term Customers with High Consumption Levels
266,266,8,Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,119.73,Yes,107.60981,-6.914744,7360.6,Short-term Customers with High Consumption Levels
267,267,38,Bandung,High End,Yes,Yes,No,No,No,No,Pulsa,103.285,Yes,107.60981,-6.914744,3126.5,Short-term Customers with High Consumption Levels
268,268,14,Bandung,High End,No,No,No,No,Yes,Yes,Credit,117.585,Yes,107.60981,-6.914744,6210.1,Short-term Customers with High Consumption Levels
269,269,32,Bandung,High End,No,No,No,No,No,No,Debit,90.675,Yes,107.60981,-6.914744,3062.8,Short-term Customers with High Consumption Levels
270,270,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.545,Yes,107.60981,-6.914744,7645.3,Short-term Customers with Low Consumption Levels
271,271,12,Bandung,Mid End,No,No,Yes,Yes,No,Yes,Pulsa,56.745,Yes,107.60981,-6.914744,3168.1,Short-term Customers with Low Consumption Levels
272,272,5,Bandung,Mid End,No,No,Yes,No,No,Yes,Pulsa,51.35,Yes,107.60981,-6.914744,3721.9,Short-term Customers with Low Consumption Levels
273,273,40,Bandung,High End,No,No,No,No,Yes,Yes,Debit,126.23,Yes,107.60981,-6.914744,4028.7,Long-term Customers with High Consumption Levels
274,274,5,Bandung,High End,No,No,No,No,No,Yes,Pulsa,104,Yes,107.60981,-6.914744,5118.1,Short-term Customers with High Consumption Levels
275,275,10,Bandung,High End,Yes,No,No,No,Yes,No,Digital Wallet,110.11,Yes,107.60981,-6.914744,7391.8,Short-term Customers with High Consumption Levels
276,276,2,Bandung,High End,No,No,No,No,Yes,Yes,Debit,116.415,Yes,107.60981,-6.914744,5006.3,Short-term Customers with High Consumption Levels
277,277,23,Bandung,High End,No,No,No,Yes,Yes,No,Pulsa,117.78,Yes,107.60981,-6.914744,5666.7,Short-term Customers with High Consumption Levels
278,278,23,Bandung,High End,Yes,No,No,No,Yes,No,Debit,117.065,Yes,107.60981,-6.914744,6045,Short-term Customers with High Consumption Levels
279,279,49,Bandung,High End,No,Yes,No,No,Yes,Yes,Debit,128.765,Yes,107.60981,-6.914744,6704.1,Long-term Customers with High Consumption Levels
280,280,2,Bandung,High End,No,No,No,No,No,No,Debit,90.675,Yes,107.60981,-6.914744,7367.1,Short-term Customers with High Consumption Levels
281,281,2,Bandung,Mid End,No,Yes,No,No,No,No,Credit,63.765,Yes,107.60981,-6.914744,3848,Short-term Customers with Low Consumption Levels
282,282,7,Jakarta,High End,No,No,Yes,No,Yes,Yes,Debit,127.465,Yes,106.816666,-6.2,3329.3,Short-term Customers with High Consumption Levels
283,283,41,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,148.85,Yes,106.816666,-6.2,3949.4,Long-term Customers with High Consumption Levels
284,284,2,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,105.235,Yes,106.816666,-6.2,4592.9,Short-term Customers with High Consumption Levels
285,285,13,Jakarta,High End,No,No,Yes,No,No,No,Pulsa,96.59,Yes,106.816666,-6.2,3893.5,Short-term Customers with High Consumption Levels
286,286,11,Jakarta,High End,No,No,No,No,Yes,Yes,Debit,116.61,Yes,106.816666,-6.2,2862.6,Short-term Customers with High Consumption Levels
287,287,17,Jakarta,High End,No,No,Yes,No,Yes,Yes,Credit,130.585,Yes,106.816666,-6.2,7160.4,Short-term Customers with High Consumption Levels
288,288,25,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,117.52,Yes,106.816666,-6.2,7541.3,Short-term Customers with High Consumption Levels
289,289,3,Jakarta,Mid End,No,Yes,Yes,No,No,No,Digital Wallet,72.995,Yes,106.816666,-6.2,3300.7,Short-term Customers with Low Consumption Levels
290,290,4,Jakarta,High End,Yes,No,Yes,Yes,No,Yes,Debit,122.72,Yes,106.816666,-6.2,5523.7,Short-term Customers with High Consumption Levels
291,291,37,Jakarta,High End,No,No,Yes,No,No,No,Credit,102.635,Yes,106.816666,-6.2,5176.6,Short-term Customers with High Consumption Levels
292,292,19,Jakarta,Mid End,No,No,No,No,Yes,Yes,Credit,58.305,Yes,106.816666,-6.2,6736.6,Short-term Customers with Low Consumption Levels
293,293,39,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,137.345,Yes,106.816666,-6.2,6093.1,Long-term Customers with High Consumption Levels
294,294,7,Jakarta,High End,No,No,Yes,No,No,No,Digital Wallet,97.045,Yes,106.816666,-6.2,4330.3,Short-term Customers with High Consumption Levels
295,295,14,Jakarta,Mid End,Yes,No,No,No,Yes,No,Debit,84.11,Yes,106.816666,-6.2,5263.7,Short-term Customers with High Consumption Levels
296,296,11,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Debit,135.265,Yes,106.816666,-6.2,5918.9,Short-term Customers with High Consumption Levels
297,297,1,Jakarta,Mid End,No,No,No,No,No,Yes,Pulsa,46.215,Yes,106.816666,-6.2,5145.4,Short-term Customers with Low Consumption Levels
298,298,2,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,123.695,Yes,106.816666,-6.2,3138.2,Short-term Customers with High Consumption Levels
299,299,13,Jakarta,High End,No,No,Yes,No,Yes,Yes,Digital Wallet,125.645,Yes,106.816666,-6.2,6883.5,Short-term Customers with High Consumption Levels
300,300,3,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,104.52,Yes,106.816666,-6.2,4984.2,Short-term Customers with High Consumption Levels
301,301,1,Jakarta,Mid End,No,Yes,No,No,No,No,Digital Wallet,40.755,Yes,106.816666,-6.2,4686.5,Short-term Customers with Low Consumption Levels
302,302,12,Jakarta,High End,No,Yes,No,No,Yes,No,Debit,116.675,Yes,106.816666,-6.2,7372.3,Short-term Customers with High Consumption Levels
303,303,60,Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,122.72,Yes,106.816666,-6.2,6487,Long-term Customers with High Consumption Levels
304,304,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25.805,Yes,106.816666,-6.2,5036.2,Short-term Customers with Low Consumption Levels
305,305,6,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Credit,142.87,Yes,106.816666,-6.2,7475,Short-term Customers with High Consumption Levels
306,306,15,Jakarta,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,131.755,Yes,106.816666,-6.2,3932.5,Short-term Customers with High Consumption Levels
307,307,21,Jakarta,Mid End,No,No,Yes,No,Yes,No,Debit,78.065,Yes,106.816666,-6.2,6130.8,Short-term Customers with High Consumption Levels
308,308,1,Jakarta,Mid End,No,No,No,No,No,Yes,Pulsa,78.195,Yes,106.816666,-6.2,5994.3,Short-term Customers with High Consumption Levels
309,309,7,Jakarta,High End,No,No,Yes,No,Yes,No,Pulsa,117.585,Yes,106.816666,-6.2,6962.8,Short-term Customers with High Consumption Levels
310,310,53,Jakarta,High End,No,Yes,No,No,Yes,Yes,Debit,122.525,Yes,106.816666,-6.2,7038.2,Long-term Customers with High Consumption Levels
311,311,1,Jakarta,High End,No,No,No,No,No,No,Pulsa,97.37,Yes,106.816666,-6.2,3312.4,Short-term Customers with High Consumption Levels
312,312,1,Jakarta,High End,No,No,No,No,Yes,No,Pulsa,104.325,Yes,106.816666,-6.2,3252.6,Short-term Customers with High Consumption Levels
